200,6203602551,E1,E1,E1,,DZ110134,KWH,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20191118,0.075,0.075,0.075,0.063,0.075,0.075,0.063,0.15,0.1,0.075,0.088,0.063,0.113,0.575,0.2,0.113,0.113,0.113,0.175,0.088,0.1,0.125,0.15,0.125,0.113,0.075,0.075,0.088,0.063,0.088,0.163,0.263,0.663,0.6,0.25,0.275,0.1,0.088,0.075,0.088,0.138,0.138,0.125,0.075,0.075,0.075,0.075,0.075,V,,,2.01911E+13
400,1,7,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,8,8,A,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,9,48,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20191119,0.075,0.063,0.088,0.075,0.075,0.063,0.075,0.075,0.075,0.075,0.063,0.075,0.113,0.063,0.075,0.088,0.213,0.063,0.15,0.113,0.088,0.088,0.063,0.075,0.075,0.075,0.1,0.1,0.088,0.075,0.088,0.25,0.288,0.525,0.075,0.125,0.088,0.088,0.113,0.113,0.125,0.138,0.538,0.313,0.4,0.088,0.075,0.063,A,,,2.01911E+13
300,20191120,0.075,0.075,0.075,0.063,0.075,0.075,0.075,0.063,0.075,0.075,0.075,0.063,0.2,0.1,0.1,0.063,0.075,0.075,0.35,0.125,0.125,0.088,0.075,0.075,0.1,0.125,0.1,0.1,0.088,0.075,0.15,0.113,0.1,0.275,0.125,0.125,0.2,0.113,0.113,0.125,0.113,0.125,0.488,0.1,0.088,0.088,0.088,0.075,A,,,2.01911E+13
300,20191121,0.088,0.088,0.088,0.075,0.075,0.088,0.1,0.075,0.075,0.038,0.1,0.075,0.3,0.713,0.088,0.075,0.138,0.163,0.113,0.113,0.65,0.713,0.188,0.113,0.113,0.125,0.125,0.088,0.088,0.113,0.138,0.175,1.05,0.113,0.113,0.125,0.125,0.125,0.163,0.188,0.15,0.1,0.088,0.088,0.088,0.1,0.075,0.088,A,,,2.01911E+13
300,20191122,0.075,0.088,0.088,0.088,0.075,0.088,0.088,0.075,0.088,0.075,0.088,0.1,0.238,0.288,0.125,0.088,0.113,0.375,0.088,0.088,0.1,0.15,0.113,0.1,0.113,0.113,0.375,0.138,0.113,0.075,0.35,0.6,0.85,0.95,0.55,0.138,0.1,0.125,0.175,0.125,0.15,0.475,0.3,0.625,0.125,0.088,0.088,0.075,A,,,2.01911E+13
300,20191123,0.075,0.075,0.075,0.088,0.063,0.075,0.075,0.075,0.075,0.063,0.075,0.088,0.088,0.275,0.45,0.15,0.1,0.113,0.113,0.125,0.113,0.125,0.213,0.225,0.175,0.188,0.125,0.088,0.075,0.088,0.075,0.15,0.163,1.113,0.938,0.163,0.15,0.15,0.138,0.163,0.15,0.163,0.125,0.088,0.075,0.075,0.088,0.075,A,,,2.01911E+13
300,20191124,0.075,0.075,0.075,0.075,0.088,0.063,0.075,0.075,0.075,0.075,0.063,0.075,0.1,0.088,0.338,0.438,0.138,0.25,0.213,0.1,0.075,0.088,0.088,0.063,0.075,0.075,0.088,0.075,0.063,0.075,0.138,0.175,0.15,0.338,0.138,0.088,0.1,0.113,0.15,0.15,0.138,0.088,0.075,0.075,0.075,0.075,0.063,0.075,A,,,2.01911E+13
300,20191125,0.075,0.075,0.063,0.063,0.088,0.075,0.063,0.063,0.075,0.075,0.063,0.075,0.163,0.175,0.088,0.85,0.25,0.65,0.088,1.425,0.65,0.075,0.15,0.2,0.15,0.238,0.2,0.163,0.15,0.288,0.15,0.225,1.525,0.8,0.2,0.338,0.163,0.413,0.213,0.15,0.163,0.138,0.088,0.088,0.075,0.088,0.075,0.075,A,,,2.01911E+13
300,20191126,0.075,0.075,0.088,0.063,0.075,0.075,0.088,0.075,0.063,0.075,0.075,0.25,0.163,0.113,0.125,0.075,0.55,0.15,0.15,0.138,0.213,0.15,0.125,0.15,0.138,0.163,0.163,0.2,0.15,0.15,0.163,0.163,0.188,0.65,0.213,0.088,0.088,0.188,0.15,0.15,0.138,0.138,0.538,0.175,0.575,0.088,0.075,0.075,A,,,2.01911E+13
